Metadata: Simulated EEG data for testing
EEG.AF3,EEG.AF4,EEG.F3,EEG.F4,EEG.F7,EEG.F8,EEG.T7,EEG.T8,EEG.P7,EEG.P8,EEG.O1,EEG.O2,EEG.FC5,EEG.FC6
-9.159048,-12.769032,3.3126085,-27.668396,4.296919,3.336385,20.952145,26.691998,-4.764692,-15.81334,-19.253208,-24.430094,-35.388195,-12.604161
-18.380184,37.313393,4.616706,-12.217837,6.437408,-28.864264,-4.4765,10.098745,-0.88817346,-7.857696,39.50787,30.42518,9.872477,5.550189
9.652839,-23.895031,-8.388981,-36.84324,-1.956317,3.4419668,-21.780022,37.122307,32.75637,17.77146,2.6709304,29.597532,-29.547813,23.240784
-30.014336,23.536854,-17.938595,30.167246,35.52337,-28.096323,-2.9859517,38.47899,-1.3274051,29.083801,7.0985217,-9.973607,-17.137316,-23.742153
20.943855,-9.076759,0.90203696,-0.6139616,6.1823225,29.246172,38.45915,-7.3932633,26.201513,21.162224,5.882316,36.483772,-23.962038,-31.258863
28.316957,-4.868015,27.75751,31.447216,-35.00339,30.677181,-4.1344757,0.83459914,10.127401,34.110607,-38.47071,-1.8525225,15.017763,17.816557
15.402595,-29.24519,-16.048353,-11.302758,24.354977,-17.699211,-23.143602,36.59584,-39.290936,39.82567,14.145704,26.277544,-16.430449,-38.85478
19.029562,26.731567,19.23809,-28.571978,20.274233,21.513823,12.683241,21.289274,27.673716,9.088329,-32.91162,-0.98977524,-33.78805,-7.3965573
-7.431481,-34.71921,-12.0943575,-31.120152,24.658817,35.81504,-34.214684,36.409218,1.8061279,-16.034746,-33.851032,0.049941447,23.561243,16.566917
-35.98192,-34.167854,-7.7701373,-16.37676,-21.409254,-17.51964,24.27862,34.338245,-7.5917845,32.48888,-14.280344,-1.8850411,-21.91768,11.238084
38.31849,8.279448,-11.374873,11.825396,-30.166346,31.092726,0.24671607,-4.0520205,6.869183,9.982709,-34.257935,14.609378,-20.645466,17.11621
25.802784,24.31668,4.2000775,1.6135914,-28.569923,22.027693,-18.287249,-0.26436618,-17.258072,-29.293732,10.364615,-35.65344,19.891619,-14.593057
-39.989223,0.89033115,-36.251846,-17.906435,16.558119,-34.98483,27.14708,-39.694405,-20.254091,19.272324,-14.698388,-31.848608,-11.181287,-18.368538
27.416952,-14.932167,23.114597,31.349771,-5.294606,32.795452,-9.814556,37.126274,-32.85684,14.961541,-0.49487677,-8.988095,10.61695,16.308567
-39.65094,-26.643753,17.043684,13.310833,37.283802,20.883022,36.061817,16.20324,-16.155823,-31.570807,22.54591,11.531938,-36.14512,-11.195963
36.543983,0.03209166,-5.381669,-3.3840315,-23.289383,-10.503427,-10.41494,-35.8116,21.40541,-6.6796455,25.774391,28.02784,-23.040476,12.588279
-2.2174556,30.412539,-22.740746,14.225056,8.62017,-16.375881,-29.071928,12.131181,19.087797,-14.749812,11.586608,-8.389527,17.056551,-24.062778
31.2172,-17.007233,-10.577121,-35.352642,-31.079023,1.2689523,-18.592587,26.838419,-38.824528,-9.672476,-13.012356,-38.45379,-30.050528,-6.908586
-0.57083327,-7.6568203,2.4750142,7.610534,-39.206093,-2.8723872,37.07994,1.5225824,14.203382,-15.050891,21.91931,21.83372,1.7036839,38.081104
-29.955982,-38.644188,21.612658,24.572443,-30.38342,-18.753374,-38.59581,-16.53531,21.85135,1.4368422,-12.152352,-10.260857,-39.89171,-16.015957
11.7167,37.935555,27.764866,-38.112404,31.884848,22.655872,22.43009,-3.3603392,-8.159576,-15.766742,-34.74441,-21.74117,-20.27171,-1.2738345
19.795553,-2.0952137,-35.372444,36.623184,35.417946,22.815163,39.306232,3.5585866,37.02147,-33.951595,-10.74554,-21.969498,-24.333353,-28.735764
9.793092,22.505749,6.263872,-28.242983,24.889902,10.876376,-8.946744,13.930424,-19.207602,-12.384624,33.39887,-16.75964,-2.4009385,31.21129
16.617708,-35.023743,-28.215757,-39.372673,10.473743,-4.1861258,-29.258013,36.63473,2.372778,-20.648537,0.048285693,14.369627,-33.900864,-18.023695
24.55724,-3.2268105,3.7261713,-5.3747196,-36.488003,-26.740017,-4.356669,-23.265163,-36.00168,27.491974,38.495403,23.45143,28.302794,-20.64183
36.85016,-24.245943,36.114384,39.585545,16.937824,38.491497,5.5631824,-19.236658,-5.040329,7.4848747,-34.153477,9.787461,38.49423,-24.791388
23.40761,32.631905,35.496128,36.81085,1.7167711,38.18463,20.584816,-27.066284,-1.8479915,17.466494,-20.212774,11.249215,13.328038,-26.98402
5.206825,21.730152,-0.08834684,-39.03175,-39.276924,-11.437653,34.095524,-21.705858,10.749095,-22.23393,-14.266401,27.843367,18.308916,-32.368057
-5.7038383,-37.66642,-1.5287883,12.994721,-30.51979,-16.889204,-8.17307,33.56248,39.4604,-36.407097,20.880634,-10.262074,-8.603345,20.341198
33.474113,36.074287,6.169807,-11.430307,23.003927,-19.91989,5.125922,-11.313723,12.530486,-20.768087,-24.672564,33.459126,-31.855705,0.47663262
-22.331778,-36.8856,-37.118496,-25.982258,29.341629,-17.401701,36.036736,6.5297832,-5.0708647,6.407107,1.3358709,20.7021,-17.400314,-11.755969
31.527544,35.716522,31.404657,-6.4441605,22.429241,-1.8931414,-0.19681183,-23.625591,7.2904243,-25.109129,-13.474824,28.402416,-23.433935,-34.30734
-34.479393,35.26276,0.55363506,-7.247034,24.870287,26.866074,-13.424717,15.489445,21.689825,12.372055,-27.872395,30.070646,3.1275642,-17.402206
-5.9817452,-36.994312,-29.770657,21.24374,-39.99907,-6.6747336,1.8008145,-35.629246,37.846252,-21.909973,-15.664103,-15.684599,-21.566668,-39.882095
18.347584,37.34764,-22.05652,13.043776,19.351706,27.874031,-6.1896644,-15.765528,-13.976389,17.009706,25.342358,-25.470882,-10.324719,32.155216
24.535482,38.788673,20.33986,-8.544384,7.2510266,12.881141,-33.723534,3.5597568,16.745667,-26.614296,22.450537,6.7018223,36.177742,-36.606216
-18.773909,8.1243105,-16.275208,17.153933,20.720423,-31.798723,1.1083572,0.71124446,-10.457539,34.633987,26.200506,15.776751,17.146132,-3.0627084
33.67956,15.567635,18.318485,28.935272,-18.074272,24.565672,-24.380753,-12.372643,-13.151164,38.282036,28.522978,16.09359,18.164541,4.9658237
35.767254,-0.29929978,-9.558583,-26.957172,22.896452,18.755514,-9.251596,-37.984528,27.119785,-39.086563,16.295982,37.620567,-4.987094,-21.202127
16.38968,25.37025,3.7144253,37.362823,-35.8665,0.38364786,17.476316,29.011238,-25.659552,24.000278,4.216566,-8.275705,-29.462797,29.223661
-27.418144,-15.216971,-16.796358,29.713123,13.816239,23.734512,-19.962568,9.989928,5.739679,26.62643,32.486965,-39.02746,13.921594,-35.853138
3.9086933,-16.989382,-15.457872,-11.76332,9.703396,-13.276003,18.615925,-7.6378093,-34.531742,22.700787,-17.139334,-5.3786497,14.83551,-13.403507
-35.47315,-10.086316,35.555885,11.338752,13.718332,10.582572,-24.08063,-6.533291,20.075184,-31.89017,-17.771778,-17.894472,-5.4384856,38.4295
-34.599796,1.4960796,-25.650826,37.654125,-30.93572,-7.71192,19.030798,16.364355,-6.181709,-12.278067,-8.1910095,-18.857899,-23.573364,-1.3568242
-18.5173,-17.003067,12.540485,37.482986,8.290976,-33.841644,-33.953312,36.113857,-16.216736,-32.63464,7.923567,9.891902,11.880385,-18.607838
-38.791145,37.20123,-19.928556,14.082103,16.53039,8.800593,-14.967408,-18.3123,7.8134627,29.287651,35.738697,-31.527536,-27.61371,35.5789
18.92282,30.639505,-23.789389,7.00687,16.091167,14.408951,-7.3478646,-38.76841,6.6340847,-19.751877,-3.9796603,36.60648,-8.077174,27.184128
-24.916752,13.79684,38.160557,-31.848553,-39.334404,-5.3133764,-32.589962,19.870749,33.163895,-5.278322,-19.303068,-5.2477345,17.875826,-39.275665
7.156319,9.063334,11.015059,-20.638233,17.124218,-32.688683,-24.058372,30.197603,19.097853,-38.900356,-20.1299,-22.84748,-18.335493,-20.195219
-34.9979,-3.2847586,18.618677,8.538538,13.829734,-33.508064,36.119255,27.079348,24.407225,25.838705,34.61684,3.5403173,-23.977438,9.342689
19.43052,19.033392,1.7159219,-34.523304,-10.310965,33.661327,6.755913,3.0665555,-18.491718,-10.524086,31.627687,13.317044,22.990963,-3.6523662
10.419778,-20.12931,16.436867,-5.7918935,-4.596359,11.9457855,34.90245,-34.879494,25.97946,-16.609352,-4.4864435,-38.246933,-15.916314,0.2104994
-35.505913,-0.71234167,34.16885,-31.568542,21.155258,-7.2263155,12.4138975,-19.181072,-27.24062,-27.16299,-34.360645,-25.148264,13.13755,30.53525
25.130054,14.810745,-31.165451,-16.865004,-15.21545,-20.003445,1.2004528,2.8443053,-11.449122,-11.696867,26.284449,23.143429,-15.376333,33.103077
36.2252,-13.860597,-11.646004,0.45073226,35.289665,30.105555,-31.794563,-8.58154,4.2696953,0.2505978,-24.490955,28.705341,14.155263,27.03267
28.701143,19.86847,-4.863152,8.84374,-27.170767,13.891633,-25.65974,15.515967,-21.632147,-30.595896,-26.77724,-39.84063,17.49917,18.592083
1.1946679,-27.090977,-33.315655,-38.46968,-26.740147,31.268442,-20.677053,-11.658294,-31.572361,-22.211096,1.5379657,8.620214,-20.371815,-35.381428
-8.71737,-21.263731,-22.435686,36.789024,9.304039,4.5502753,-6.737992,-5.6844535,3.2724004,15.714385,16.171688,-26.264488,0.0090201665,-7.0433526
29.642157,10.513514,2.6003253,-30.768429,8.451031,-30.623688,-13.023474,-28.572643,15.365891,-23.49983,-8.65125,31.653982,-23.65469,0.62440515
-6.458267,-38.550076,23.420649,-34.476326,-2.0595982,4.854264,10.2741165,15.09053,-19.738209,-39.2017,17.875492,2.8525279,26.889416,25.71107
27.466093,-1.1924272,-13.309729,23.324656,-3.896471,-25.324625,28.397923,30.60479,-2.6952195,-33.944023,-8.973913,24.283012,32.141922,-23.722181
-34.642113,30.188036,-8.847605,3.340877,37.445267,-34.67482,11.86544,-34.071568,-9.962485,24.305164,-5.3222213,39.77459,4.724743,-14.307028
-22.391094,-11.958357,-10.197338,-34.502907,-10.434064,-2.8609185,17.81902,12.538359,16.701252,-39.330906,-22.586609,12.934743,-1.2808505,-39.57492
24.359571,21.824766,3.873533,-34.682934,21.321203,6.697087,22.556799,20.13976,24.240166,1.4406453,-28.774038,13.692598,9.637903,19.380255
-26.40952,-24.401983,31.232761,19.998224,32.65828,20.697226,7.7724247,12.330619,31.130234,6.30454,10.591306,-27.481863,-2.0863023,17.31177
-18.324585,-23.819666,-14.893855,-20.67995,-22.80699,-6.0119324,32.627083,0.5647717,-24.96637,-33.842266,15.692492,-9.376099,25.746475,12.760861
23.699316,-18.244316,15.388714,-18.875042,35.125477,10.909943,-14.039056,-18.43905,-24.725874,15.571277,-22.50275,7.6242614,-18.829197,12.957516
25.195179,22.24202,20.868107,-24.982208,-32.929203,15.915906,-10.532223,-5.412302,-37.50807,-19.233885,-37.30589,30.334862,-20.528265,4.5869737
-36.881653,13.347792,-14.157812,31.833534,31.049456,-13.97675,32.07687,39.692616,26.033253,27.589708,-20.079302,6.136192,-34.619526,-32.406567
39.911407,-13.86886,19.854713,24.533205,28.641861,39.810265,-20.68028,-36.771935,-7.1046786,-29.593546,-38.20593,-11.1658535,22.69906,5.2944555
-14.977761,12.347361,-21.438545,-38.849483,21.148272,9.8994465,20.98421,-36.88496,26.96957,9.562096,5.071628,9.969124,29.15466,6.9549203
6.4760303,39.254333,20.538414,-4.6164956,16.59176,-8.861563,-21.689962,7.7481503,34.254566,34.33116,-12.647577,2.2141974,-23.069128,39.65049
38.489433,11.960714,24.353125,17.208014,7.4526577,-35.73216,-3.6188526,13.982904,14.202529,-10.15019,35.335358,-26.611437,0.028755696,15.270719
15.7708645,11.891116,-17.976942,-27.503475,10.875226,7.9441695,-25.65152,16.41113,-3.5862408,13.420847,26.989367,-26.421726,-38.46841,22.328207
8.775794,15.971166,27.052399,24.224874,36.87361,2.8748064,-0.92034936,-7.849024,-27.704716,5.8085785,-17.838999,33.7046,6.6552644,7.4272146
-11.606028,-35.84085,-37.4605,-6.1331882,-33.234768,8.547756,30.47784,30.633184,12.723633,-23.101454,29.039747,30.887474,-24.267714,18.994087
-17.078436,24.211226,39.779034,-37.59792,31.789268,9.810443,37.87061,-2.7992387,27.791035,-35.008476,-13.177676,-34.638676,38.02745,25.357912
28.203794,35.03722,-33.191723,-9.152193,-34.317207,-23.136553,-21.650738,-2.4714231,-18.515026,-31.921751,-26.600714,-28.217955,37.846146,20.7434
37.420918,-4.820761,-17.730522,23.863457,-13.899687,-16.04933,-21.39952,-29.62568,-19.482956,-11.57442,13.919537,-34.994812,-23.159445,24.721891
-28.246246,-12.588388,29.172714,-27.605974,-33.381054,-1.2369604,-15.806439,5.072669,24.304392,-29.02812,6.455927,0.44070083,-28.473698,9.919879
-18.108767,-0.9732545,-33.418213,-3.2332754,-15.482923,25.790497,-35.4417,-6.511418,-3.3254862,18.000486,5.943006,13.3769865,22.163942,28.976238
-14.88996,3.0418165,27.208647,39.15609,31.161545,-10.2826185,-24.386679,-0.848597,19.331316,-0.5944743,-1.345531,27.058434,-11.087698,28.783573
-7.455616,-13.741351,-3.680807,20.995756,-29.919838,-24.286463,36.115585,-25.96067,5.418185,6.345157,-0.830043,11.57962,-21.613861,4.212981
-10.22614,12.933381,-28.702116,5.670193,-25.178371,-17.708555,-22.503216,-25.372978,26.056875,-17.143394,34.169903,37.594124,5.7008376,-28.55991
-10.03614,23.81858,-10.608742,-33.038624,4.542793,27.609669,23.67411,-25.990149,13.821169,-22.35966,-22.543398,29.925741,-20.026484,-18.940212
-39.947727,29.653522,23.407585,10.186315,20.021261,-27.836115,-3.3341124,-11.902449,-32.49788,-1.1095612,33.659172,-36.79527,-16.683126,-23.396725
-20.948267,32.674763,-2.5544755,-2.696047,20.846052,-27.640623,-1.0187716,-5.601183,7.7528553,39.964615,21.555912,-8.170744,26.204245,-26.34333
-37.562904,-23.64413,-12.767076,0.8464606,9.210331,32.848457,0.7883208,0.10205157,-35.98056,-37.207077,4.092797,-4.945711,27.134432,-27.145634
-38.002266,-4.0768986,-21.001715,-36.03085,17.967863,-31.07256,8.66556,-17.51602,-26.120316,-9.619878,24.115662,-8.632514,20.061571,-29.961096
21.821714,-21.045334,14.19145,5.2625246,34.331577,-9.014198,-34.706783,-38.46756,26.148685,1.978851,22.019524,-21.245953,-12.3933,-37.59169
36.919388,13.429433,34.656406,-18.760288,8.9170885,14.279998,-14.596024,27.84874,35.77292,30.78841,19.125359,-17.802826,-17.470716,37.068825
-39.17724,17.283998,16.499693,9.815164,39.208706,-15.049645,-12.802251,-33.68485,-4.576149,-19.116117,-12.529064,26.765743,34.83876,-25.141354
-10.1992855,34.290443,-35.055325,-32.611156,-26.97672,7.617027,-27.96222,37.44611,-4.262838,0.12143683,-20.267311,-2.3231797,12.953091,20.094172
20.309446,6.231289,32.34878,25.392628,20.563848,-35.55156,-39.449764,-23.004217,13.081887,-7.104201,-7.8074994,30.76695,31.645027,32.73402
-14.889754,15.284465,-18.269346,-24.751213,-25.229403,-12.631391,-5.60339,26.475933,-30.408712,18.794067,2.5163932,-16.964373,-0.57443327,-16.004635
7.6865563,-5.292486,-26.847557,-30.673353,3.7356546,32.193043,-12.483385,18.640009,12.692908,34.524395,25.678482,5.3284206,12.56244,31.870918
-8.038497,-13.856423,-39.135113,26.124086,24.078457,-31.643639,6.1485906,-2.8814642,-30.503273,38.445457,-22.82433,-34.621265,7.5877905,19.109335
-37.404526,12.697412,2.5833502,-31.7388,-26.19809,5.437944,-16.291391,35.065258,25.499218,38.685375,-19.226334,37.577892,-5.5012903,-12.198497
-35.97204,-35.778778,15.360901,-3.3656805,-21.87827,9.117624,-19.77135,6.2105403,-11.2633,25.884178,25.655693,-1.8119682,-11.934471,-10.995216
24.457163,-13.745642,-23.27525,-33.224934,-2.6645503,-1.429432,27.272697,-22.300905,-9.520699,24.672459,25.889889,-9.231114,-3.2700782,-15.737128
34.60439,-30.5085,34.699955,14.709316,2.5257723,-37.387276,-1.9523046,-7.3801517,-27.102495,12.512769,37.692074,4.975105,17.180262,-34.523964
-6.5866404,-30.69132,9.023666,35.07857,12.942219,-33.855755,-11.626703,4.0530705,-7.7433796,26.69152,25.173681,8.946482,-10.123364,-19.57309
-31.530054,-11.608186,-6.9461985,14.065834,12.652786,-34.39135,-8.379254,-25.457691,-27.454983,26.184172,-36.646782,-6.4653697,-26.543707,30.346416
4.563241,-21.48955,0.19418298,18.51891,36.64944,-22.364319,30.894543,34.744328,33.313644,10.833149,10.385653,-7.7431493,20.19183,2.5035214
14.195045,-5.7233677,18.519716,25.957722,-28.285099,26.634377,3.2237225,27.573273,-5.4958634,-9.676762,33.204857,-19.906458,27.536985,-1.2783542
1.1276354,-15.322537,5.843376,-13.983105,-36.858448,-18.240112,-39.489677,38.268383,37.259777,-8.387576,18.269669,-12.335512,13.687452,24.434404
35.7405,-7.983018,22.66384,-18.725723,39.226585,-37.93843,8.282305,12.760479,15.043645,-30.368994,35.082382,-25.505337,9.820272,-22.185913
-15.422687,3.7166834,-6.6245265,-27.181952,-26.325089,-6.548417,20.582638,31.837172,-33.269787,-8.551687,-31.980354,-38.6726,12.937494,8.195955
-26.958471,-21.294973,-38.10338,26.795776,37.975246,-29.163237,-21.481983,29.472761,34.117104,-6.4298096,-35.950203,-36.84865,5.9159894,-8.568391
-37.707806,6.6601915,-39.0958,22.989758,-15.485374,-36.779358,7.0681777,-8.185246,37.904034,3.535893,-17.980865,16.75511,-18.28064,32.339462
-10.022243,3.989485,-35.95415,-5.9103007,26.589083,24.451904,-22.054516,-21.913673,25.384424,34.431873,-32.371128,-3.9953089,-13.003657,29.655077
-33.31801,-23.109924,20.197468,-35.896492,-0.5971695,-4.6314373,-13.247906,-8.434215,2.395247,-27.09061,5.7596703,24.434586,20.812874,-27.688007
-28.060043,-18.546051,-11.114022,-7.3235536,14.375777,-35.465565,-37.226185,-8.647155,15.773095,-24.525173,11.320358,-19.213749,30.886889,31.655195
-16.217024,-21.6005,-7.095682,-20.757473,13.790708,26.085175,13.84737,25.948036,-8.240627,-27.494642,19.036076,-11.16204,13.701666,-18.348484
-33.50163,39.406544,-27.50388,39.07368,38.182396,23.505447,12.753837,6.224564,29.288124,-16.84484,-2.585503,9.551198,-7.104762,-5.8010836
-13.577227,5.1385455,28.045961,-23.87773,34.754642,15.127012,25.861856,4.4952555,22.361336,-38.703968,25.470434,-36.78889,31.19307,39.35702
-16.474604,-23.174515,21.229069,-19.757893,29.244991,-31.772593,-29.923584,38.332123,13.907112,27.750978,-14.05365,14.1187,7.539346,8.252009
14.602597,6.0287337,-5.6750107,-17.926184,21.486507,-21.898205,15.388345,-21.333374,10.026414,19.766262,-22.50289,-35.204536,-29.5221,8.479757
27.955713,-36.400253,18.732101,-12.694509,-1.7177304,34.308765,-13.44228,-2.7730453,-38.905407,-33.472103,-19.312674,-37.77182,10.510026,-5.8881316
3.8516161,-26.028225,-16.325438,13.105958,37.224216,-35.96666,31.230745,6.150496,5.1135654,0.022282816,-34.448475,-32.809853,8.072961,-12.723314
33.381447,-7.472757,-28.537483,17.177507,-16.531727,2.0376246,15.826623,32.02113,23.375296,14.108886,14.370655,35.673973,-16.334072,-39.911034
-18.243635,-22.56869,12.946767,10.696928,7.4769106,-38.700523,18.302244,-14.117567,13.204479,4.526274,-12.581526,-29.233898,-32.446487,26.521467
33.4718,11.983044,-31.725271,-7.8378224,18.315136,22.385672,-30.542511,-39.997543,16.970964,-11.472306,-19.641493,-38.9682,3.2239525,28.092058
36.61053,5.259596,1.1569062,-33.195488,3.9098241,-9.601674,8.570823,-8.901892,-20.77607,-32.40278,-14.806524,-32.268414,-25.848244,38.986893
-4.4717155,2.5497413,29.889482,39.64551,6.617156,24.997906,-13.844718,-15.540483,-7.7837024,13.800581,14.5753355,-14.780846,-29.343206,10.591701
-29.73393,6.279401,15.47377,16.04892,20.27777,29.828754,-0.003280643,18.419935,9.533819,-25.068806,-37.944828,-17.236689,-4.5573034,9.368476
27.996746,-24.300343,-29.956017,37.078396,-31.356436,-1.7207144,6.8450985,3.3099537,-33.117428,-35.437847,-31.561325,6.847015,3.547591,-21.300737
11.021932,25.6054,-36.673683,-0.14960451,15.144833,-19.815046,-15.378327,9.091032,31.834824,24.793953,6.6504173,18.417738,-10.814202,11.277243
-2.7054727,-24.805109,16.139061,4.517171,-11.310273,32.907135,-38.32527,-14.738148,-35.44949,21.322186,16.168596,-13.491822,14.053032,-8.325022
20.500303,-3.665307,-7.017622,34.778393,-19.929672,-30.364212,6.763449,37.545746,-9.772862,-35.03706,-12.855578,0.47453234,-27.04616,12.648177
39.81995,-3.860842,-11.621716,-7.9436665,-30.788305,30.661888,-6.8139477,-9.018047,12.775222,-4.6373262,11.858678,-35.084297,25.097868,35.240314
11.901231,36.365273,-27.885414,-1.8067049,8.144539,6.538932,-7.8830576,-12.953247,-29.854078,-8.660604,-26.987135,18.749254,-23.293526,-35.314777
4.189291,7.6183786,29.753044,6.158529,-12.361531,24.24095,3.2223115,-33.657578,5.268045,32.641483,-8.29499,-16.293936,-28.522444,-27.884357
-5.378281,7.654386,-33.550766,35.165485,20.41069,6.9299135,26.275093,-33.58506,-1.8528898,10.40745,26.292233,22.677565,-17.83446,35.270412
-30.052332,30.010689,37.67522,-25.827719,17.765285,-36.777157,-7.566174,1.3026639,6.451618,34.87498,13.780055,-1.4977639,24.774002,36.042625
-38.234707,38.601704,-33.10943,25.150942,-17.57322,-29.425627,-4.8115487,11.516526,-9.523852,-35.634766,7.956891,32.19226,-9.342771,-22.693378
-4.5938125,-36.13098,25.639008,26.107265,7.040037,-11.751769,23.98267,4.374962,26.074585,10.516704,22.752438,7.8850393,-6.8687143,36.63567
3.289106,8.407162,-22.360989,10.052063,5.728612,-25.212929,-35.233032,8.348745,21.09538,1.8721097,-21.85819,13.321758,-33.59154,-4.6533036
-26.93066,-25.243277,-23.816484,-9.063436,-35.90798,-8.176525,0.9365958,-1.3364573,-9.377272,27.13173,-28.373865,0.4557395,-35.036686,-34.307545
5.909268,5.281474,30.242682,4.6298943,36.783283,-36.104412,-32.159386,-36.47473,-25.177853,3.3016088,11.645775,-36.353188,35.67767,27.37323
